module,type,name,res_id,src,value,comments
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_m2o_required,"Tests : Base Import Model, Many to One required","Pruebas: modelo de importación base, se requieren muchos a uno",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_m2o_required_related,"Tests : Base Import Model, Many to One required related","Pruebas: modelo de importación base, muchos a uno requerido relacionado",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_o2m,"Tests : Base Import Model, One to Many","Pruebas: Modelo de importación base, uno a muchos",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_o2m_child,"Tests : Base Import Model, One to Many child","Pruebas: Modelo de importación base, uno a muchos niños",
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_complex,Tests: Base Import Model Complex,Pruebas: complejo de modelo de importación base,
base_import,model,"ir.model,name",base_import.model_base_import_tests_models_float,Tests: Base Import Model Float,Pruebas: flotante de modelo de importación base,
base_import,code,addons/base_import/static/src/js/import_action.js,80,Text Delimiter:,Delimitador de texto:,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,62,"The first row
                 contains the label of the column",La primera fila contiene la etiqueta de la columna,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,87,Thousands Separator:,Separador de miles:,openerp-web
base_import,code,addons/base_import/static/src/xml/base_import.xml,47,Track history during import,Registrar historial durante la importación,openerp-web
base_import,code,addons/base_import/models/base_import.py,262,"Unable to load ""{extension}"" file: requires Python module ""{modname}""","No es posible cargar el archivo ""{extension}"": requiere el módulo de Python ""{modname}""",
base_import,code,addons/base_import/models/base_import.py,263,"Unsupported file format ""{}"", import only supports CSV, ODS, XLS and XLSX","Formato no soportado ""{}"", importar solo archivos CSV, OSD, XLS y XLSX",
base_import,model,"ir.model,name",base_import.model_res_users,Users,Usuarios,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char__value,Value,Valor,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_noreadonly__value,Value,Valor,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_readonly__value,Value,Valor,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_required__value,Value,Valor,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_states__value,Value,Valor,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_char_stillreadonly__value,Value,Valor,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_float__value,Value,Valor,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o__value,Value,Valor,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_related__value,Value,Valor,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required__value,Value,Valor,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_m2o_required_related__value,Value,Valor,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m__value,Value,Valor,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_o2m_child__value,Value,Valor,
base_import,model,"ir.model.fields,field_description",base_import.field_base_import_tests_models_float__value2,Value2,Valor2,
base_import,code,addons/base_import/models/base_import.py,783,"You can not import images via URL, check with your administrator or support for the reason.","No puede importar imágenes a través de URL, consulte con su administrador o soporte por el motivo.",
base_import,code,addons/base_import/models/base_import.py,653,You must configure at least one field to import,Debe configurar al menos un campo a importar,
base_import,code,addons/base_import/static/src/js/import_action.js,640,at row %d,en la fila %d,openerp-web
base_import,code,addons/base_import/static/src/js/import_action.js,642,between rows %d and %d,entre las filas %d y %d,openerp-web
board,code,addons/board/static/src/xml/board.xml,53,"""Add to
                Dashboard""","""Añadir a
                Tablero""",openerp-web
board,code,addons/board/static/src/xml/board.xml,25,&nbsp;,&nbsp;,openerp-web
board,code,addons/board/static/src/js/favorite_menu.js,103,'%s' added to dashboard,'%s' añadido al tablero,openerp-web
board,code,addons/board/static/src/xml/board.xml,83,Add,Add,openerp-web
board,code,addons/board/static/src/xml/board.xml,78,Add to my Dashboard,Añadir a mi tablero,openerp-web
board,code,addons/board/static/src/js/board_view.js,373,Are you sure you want to remove this item?,¿Está seguro de querer eliminar este producto?,openerp-web
board,code,addons/board/static/src/js/board_view.js,450,Board,Tablero,openerp-web
board,model,"ir.model,name",board.model_board_board,Board,Tablero,
board,code,addons/board/static/src/xml/board.xml,7,Change Layout,Cambiar diseño,openerp-web
board,code,addons/board/static/src/xml/board.xml,5,Change Layout..,Cambiar Diseño,openerp-web
board,code,addons/board/static/src/xml/board.xml,36,Choose dashboard layout,Elija Diseño Tablero,openerp-web
board,code,addons/board/static/src/js/favorite_menu.js,107,Could not add filter to dashboard,No se puede añadir un filtro al tablero,openerp-web
board,model,"ir.model.fields,field_description",board.field_board_board__display_name,Display Name,Nombre mostrado,
board,code,addons/board/static/src/js/board_view.js,82,Edit Layout,Editar Diseño,openerp-web
board,model,"ir.model.fields,field_description",board.field_board_board__id,ID,ID,
board,model,"ir.model.fields,field_description",board.field_board_board____last_update,Last Modified on,Última modificación en,
board,code,addons/board/static/src/xml/board.xml,41,Layout,Diseño,openerp-web
board,code,addons/board/static/src/js/board_view.js,45,My Dashboard,Mi Tablero,openerp-web
board,model,"ir.actions.act_window,name",board.open_board_my_dash_action,My Dashboard,Mi Tablero,
board,model,"ir.ui.menu,name",board.menu_board_my_dash,My Dashboard,Mi Tablero,
board,model_terms,"ir.ui.view,arch_db",board.board_my_dash_view,My Dashboard,Mi Tablero,
board,code,addons/board/static/src/js/favorite_menu.js,104,Please refresh your browser for the changes to take effect.,Por favor refresque su navegador para que los cambios tengan efecto.,openerp-web
board,code,addons/board/static/src/xml/board.xml,51,"To add your first report into this dashboard, go to any
                menu, switch to list or graph view, and click","Para añadir su primer informe en este tablero, vaya a cualquier
                menú, cambie la vista a listado o a gráfico, y pulse",openerp-web
board,code,addons/board/static/src/xml/board.xml,55,"You can filter and group data before inserting into the
                dashboard using the search options.","Puede filtrar y agrupar datos antes de insertarlos en el
                tablero usando las opciones de búsqueda.",openerp-web
board,code,addons/board/static/src/xml/board.xml,49,Your personal dashboard is empty,Su tablero personal está vacío,openerp-web
board,code,addons/board/static/src/xml/board.xml,53,in the extended search options.,en las opciones de búsqueda extendida.,openerp-web
iap,model_terms,"ir.ui.view,arch_db",iap.iap_account_view_form,Account Information,Información de la cuenta,
iap,model,"ir.model.fields,field_description",iap.field_iap_account__account_token,Account Token,Token de la cuenta,
iap,code,addons/iap/static/src/js/crash_manager.js,23,Buy credits at Odoo,Comprar créditos en Odoo,openerp-web
iap,code,addons/iap/static/src/xml/iap_templates.xml,41,Buy more credits,Compra más créditos,openerp-web
iap,code,addons/iap/static/src/js/crash_manager.js,61,Cancel,Cancelar,openerp-web
iap,code,addons/iap/static/src/xml/iap_templates.xml,28,Checking remaining credit ...,Verificando el crédito disponible ...,openerp-web
