module,type,name,res_id,src,value,comments
base,model,"ir.model.fields,field_description",base.field_ir_actions_client__params_store,Params storage,,
base,model,"ir.model.fields,field_description",base.field_ir_module_category__parent_id,Parent Application,,
base,model,"ir.model.fields,field_description",base.field_res_partner_category__parent_id,Parent Category,,
base,model,"ir.model.fields,field_description",base.field_base_partner_merge_automatic_wizard__group_by_parent_id,Parent Company,,
base,model,"ir.model.fields,field_description",base.field_res_company__parent_id,Parent Company,,
base,model,"ir.model.fields,field_description",base.field_ir_ui_menu__parent_id,Parent Menu,,
base,model,"ir.model.fields,field_description",base.field_wizard_ir_model_menu_create__menu_id,Parent Menu,,
base,model,"ir.model.fields,field_description",base.field_ir_ui_menu__parent_path,Parent Path,,
base,model,"ir.model.fields,field_description",base.field_res_partner_category__parent_path,Parent Path,,
base,model,"ir.model.fields,field_description",base.field_res_partner__parent_name,Parent name,,
base,model,"ir.model.fields,field_description",base.field_res_users__parent_name,Parent name,,
base,model,"ir.model.fields,field_description",base.field_res_company__partner_id,Partner,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_address_form,Partner,,
base,model,"ir.module.module,shortdesc",base.module_partner_autocomplete,Partner Autocomplete,,
base,model,"ir.module.module,shortdesc",base.module_partner_autocomplete_address_extended,Partner Autocomplete extends Address autocomplete,,
base,model,"ir.model,name",base.model_res_partner_category,Partner Tags,,
base,model,"ir.model,name",base.model_res_partner_title,Partner Title,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_title_form,Partner Titles,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_title_tree,Partner Titles,,
base,model,"ir.model.fields,field_description",base.field_res_users__active_partner,Partner is Active,,
base,model,"ir.module.module,summary",base.module_website_partner,Partner module for website,,
base,model,"ir.model.fields,help",base.field_res_users__partner_id,Partner-related data of the user,,
base,model,"ir.model.fields,field_description",base.field_res_partner_category__partner_ids,Partners,,
base,model_terms,"ir.ui.view,arch_db",base.base_partner_merge_automatic_wizard_form,Partners,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_form,Partners,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_short_form,Partners,,
base,model,"ir.module.module,shortdesc",base.module_base_geolocalize,Partners Geolocation,,
base,code,addons/base/models/res_partner.py,896,Partners: ,,
base,model,"ir.model.fields,field_description",base.field_ir_mail_server__smtp_pass,Password,,
base,model,"ir.model.fields,field_description",base.field_res_users__password,Password,,
base,model,"ir.module.module,shortdesc",base.module_auth_password_policy,Password Policy,,
base,model,"ir.module.module,shortdesc",base.module_auth_password_policy_signup,Password Policy support for Signup,,
base,model,"ir.model.fields,field_description",base.field_ir_logging__path,Path,,
base,code,addons/base/models/ir_qweb_fields.py,224,Pattern to format,,
base,model,"ir.module.module,shortdesc",base.module_account_payment,Payment - Account,,
base,model,"ir.module.category,name",base.module_category_payment_acquirer,Payment Acquirer,,
base,model,"ir.module.module,shortdesc",base.module_payment,Payment Acquirer,,
base,model,"ir.module.module,description",base.module_payment,Payment Acquirer Base Module,,
base,model,"ir.module.module,summary",base.module_payment,Payment Acquirer Base Module,,
base,model,"ir.module.module,summary",base.module_payment_adyen,Payment Acquirer: Adyen Implementation,,
base,model,"ir.module.module,summary",base.module_payment_authorize,Payment Acquirer: Authorize.net Implementation,,
base,model,"ir.module.module,summary",base.module_payment_buckaroo,Payment Acquirer: Buckaroo Implementation,,
base,model,"ir.module.module,summary",base.module_payment_ogone,Payment Acquirer: Ogone Implementation,,
base,model,"ir.module.module,summary",base.module_payment_paypal,Payment Acquirer: Paypal Implementation,,
base,model,"ir.module.module,summary",base.module_payment_payumoney,Payment Acquirer: PayuMoney Implementation,,
base,model,"ir.module.module,summary",base.module_payment_stripe,Payment Acquirer: Stripe Implementation,,
base,model,"ir.module.module,summary",base.module_payment_stripe_sca,Payment Acquirer: Stripe Implementation for the EU PSD2,,
base,model,"ir.module.module,summary",base.module_payment_transfer,Payment Acquirer: Transfer Implementation,,
base,model,"ir.module.module,summary",base.module_website_payment,Payment integration with website,,
base,model,"ir.module.module,description",base.module_payment_paypal,Paypal Payment Acquirer,,
base,model,"ir.module.module,shortdesc",base.module_payment_paypal,Paypal Payment Acquirer,,
base,model,"ir.module.category,name",base.module_category_hr_payroll,Payroll,,
